Domain_ID,Domain_Name,Num_Domain_ID,Synonyms,Logical_Type_ID,Num_Logical_Type_ID,T_Size,T_Precision,T_Scale,Native_Type,LT_Name
82C4DE07-55C0-4085-A59D-6ED9DC0BBB64,"REF_PRIMARY_AE_NOTUSED",528,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
F28BC229-94BF-017D-E053-CE51EC1D64C5,"REF_PRIMARY_AE_SPLIT",529,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
E1B1072B-F82D-33E8-EC9D-8A4D1DB7F764,"REF_PRIMARY_BC",530,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
C9B45436-AF58-6AAF-BA63-4378A716BA4A,"REF_PRIMARY_BC_SPLIT",531,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
6F874650-D00D-B73E-C515-C4332234D7D1,"REF_PRIMARY_BUSINESS_PROBLEM",532,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
E72F50DA-9E38-ED60-EF4D-5DD3F6051058,"REF_PRIMARY_ID",533,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
59A1B48E-7D3B-0E29-C816-267AB0F6E8B7,"REF_PRIMARY_IP",534,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
EF6EBFED-4C88-AB78-BD85-CCE2159977B5,"REF_PRIMARY_PART_MANAGER",535,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
2AB31014-981E-B672-9932-397195397BD1,"REF_PRIMARY_STRATEGIC_DIRECTOR",536,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
9DD769A4-2AC6-87DF-CA46-3A855A56700E,"REF_PRIMARY_SURROGATE",537,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
4F3AAB56-4DC1-2C16-D493-6259EB53A931,"REF_PROBABILITY",538,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
942D2331-07C5-85C9-6C6A-5866B5884414,"REF_PROFESSIONAL_SVC_CREDIT_ORIG",539,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
71381959-5A60-BCC9-6C1E-320F254EEBF4,"REF_PROS_BROCHURE",540,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
28CB70FF-8AD4-CA4A-D3D3-281627227C5F,"REF_RAG_STATUS",541,,LOGDT024,752,10,,,VARCHAR,VARCHAR,
F22EC61E-45AA-1F8B-CD9D-037521109DD0,"REF_REASON_FOR_NOT_PARTICIPATING_IN_WIN_LOSS",542,,LOGDT024,752,100,,,VARCHAR,VARCHAR,
31CAA510-F3F5-D37C-79BC-48D31598E2FF,"REF_REASON_FOR_NOT_PARTICIPATING_TEXT",543,,LOGDT024,752,400,,,VARCHAR,VARCHAR,
166B0652-D90A-83AB-6F11-D3E0FB9981F2,"REF_REASON_FOR_RENEWAL_HEALTH",544,,LOGDT024,752,100,,,VARCHAR,VARCHAR,
09AFCBD0-A0D2-325E-E6C5-D09696DCDABC,"REF_RECORD_TYPE_ID",545,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
04238B96-F060-295D-B731-116D0721FCE0,"REF_RENEWAL_HEALTH",546,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
57880CC6-37DE-2837-602A-4C42A4644EB4,"REF_RENEWAL_ID",547,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
475C00EF-8FFB-2563-87B0-00F0E49F966D,"REF_RENEWAL_IMSA_ORIG",548,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
9554D734-6CF9-BFD0-677D-2DE74E180F43,"REF_RENEWAL_PRIME",549,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
A222605C-5E2E-F025-8805-4ECDF27273B6,"REF_SALES_AE",550,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
675DA1C8-6928-9C41-BDC2-12A656456D8D,"REF_SALES_SUCCESS_STORY",551,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
43AC5B60-76D5-36DC-5AEF-13F99957B3A0,"REF_SALES_SUCCESS_STORY_COMPLETED",552,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
1FFB696C-CBA3-5ED6-7140-A1E0D3581C66,"REF_SDR_ISR",553,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
7B6132E8-C63E-9ACC-198A-4ADF7DFDA796,"REF_SECONDARY_AE",554,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
E3966200-69A5-4B2C-E98B-2CC9657F3B7A,"REF_SECONDARY_AE_SPLIT",555,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
3EC7DA43-6601-0D90-08DF-7C86D8319A73,"REF_SECONDARY_BC",556,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
3D18B60F-90CC-EC13-C2B8-E0D4A02E7D76,"REF_SECONDARY_BC_SPLIT",557,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
CA410451-1E0B-9486-2553-449C89E38C49,"REF_SECONDARY_CP",558,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
60C7BD0F-EFCA-4847-A38F-D010DB7B0F1F,"REF_SECONDARY_ID",559,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
8DBF7120-E136-A887-45AC-A7A01F1C13BD,"REF_SECONDARY_IP",560,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
8467C88D-9ED0-15EA-D245-058911617534,"REF_SECONDARY_IP_L",561,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
0E256ABB-87EE-65A8-C956-A6FE0FCC5F96,"REF_SECONDARY_PART_MANAGER",562,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
5D30210C-2035-653C-29BD-9CC3F7798543,"REF_SERVICE_ID",563,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
A2AF6997-DE3B-585A-8F3D-BE0C9FD7E5D6,"REF_SERVICE_ID1",564,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
F2007CF3-DB0C-6E32-538F-21BFD8826BCE,"REF_SLS_3RD_ID",565,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
83323FE5-D39A-4955-8C17-03A834061858,"REF_SLS_APTS_ID",566,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
F6AA530B-B7F6-E2E9-148C-1AAF651DCAF0,"REF_SLS_EMSA_ID",567,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
39FF69C8-EB65-C8B6-D928-46E70CDCBBCD,"REF_SLS_FORECAST_ID",568,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
C9F90228-2418-9558-0E61-9849222750F4,"REF_SLS_IMSA_ID",569,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
7A43E388-41F4-9DBA-42DE-0629AC61CE91,"REF_SLS_KNOWLEDGE_SERVICE_ID",570,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
6166B9CC-BDE2-F3A3-1877-C6A422C218ED,"REF_SLS_LEAD_ID",571,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
B71CECF0-3407-C7A5-25C6-D06EB8DF2236,"REF_SLS_LEGAL_ID",572,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
CE77D7D8-68B3-343F-B4FC-BAF124BFBDF0,"REF_SLS_LID_ID",573,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
52E2FFA9-CA0C-7C4E-4333-84E568AE7BE9,"REF_SLS_OPP_DIM_ID",574,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
5DC73BA8-B48B-8511-C42B-36A9DAAAB10D,"REF_SLS_PART_ID",575,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
A0061453-0AE0-3B6D-7478-FAD6C633377B,"REF_SLS_PRIMARY_ID",576,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
7AAD52ED-427F-5913-7943-F80CB7A0467B,"REF_SLS_RENEWAL_ID",577,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
E14AAF58-865D-D493-D27B-68D4ED78655B,"REF_SLS_SALES_ID",578,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
0441FC24-2AC9-9B8A-E932-BBF82437F593,"REF_SLS_SALES_IDv1",579,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
8C3ABBD5-806B-2C63-9FC3-21802BE511F5,"REF_SLS_SECONDARY_ID",580,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
4D5E58FA-846D-3C03-11FD-5F2448D8D036,"REF_SLS_SERVICE_ID",581,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
EF972C5A-27EF-2DE7-DEC5-5D4F433FED7B,"REF_SLSTER_2_ID",582,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
4A16EEC2-33D1-C6CE-2688-A1E04C429D93,"REF_SOFTWARE_EMSA_ORIG",583,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
24576B5E-A8EC-793B-CA7B-D2F9DF6DF2EE,"REF_SOFTWARE_IMSA_ORIG",584,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
2B3C291D-C156-B9D3-07B0-21878A124C43,"REF_SOLEX_PART_EMSA",585,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
87004AA7-B537-3BEA-9894-D2D0DBED6F7A,"REF_SOLEX_PART_IMSA",586,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
85242696-C1DA-28DC-BE43-29C593EC91F9,"REF_SOLUTION_ASSURANCE_STATU",587,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
7C81EFD6-59FF-ACC8-026D-417F0E2B6661,"REF_SRC_SYSTEM_CODE",588,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
0D26F529-CA52-1159-50F0-B4ABC35F0DA2,"REF_STAGE_ORIGINAL",589,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
BD105AE7-8846-E95A-A897-541DFB95B42F,"REF_STATU",590,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
F2345F84-54CE-905D-B223-4CB4DCECDF70,"REF_STATUS",591,,LOGDT024,752,10,,,VARCHAR,VARCHAR,
5052B0D5-0531-2298-CDDF-47EC6292B552,"REF_STATUS_SOLUTION_ASSURANCE",592,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
395AD900-0CFB-FA41-7B9D-80F810AF573B,"REF_SUBS_EXPIRY_DATE",593,,LOGDT015,747,,,,DATETIME,Timestamp,
452CEF54-BFE5-9836-CCD9-6BA970C6F24F,"REF_SUBS_START_DATE",594,,LOGDT015,747,,,,DATETIME,Timestamp,
A194CD86-8283-2C77-F229-480A0185312A,"REF_SUCCESS_STORY",595,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
D7CAB898-5596-ACE7-A4FD-C9F025EF64B7,"REF_SVC_LAG",596,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
CD65EA42-F373-FBEC-094A-D5FFD821277F,"REF_SVC_MANAGER",597,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
35C5E0DE-CFC0-A975-6BF6-B37324DAF61A,"REF_SVC_OFF_TYPES",598,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
B906F343-5399-FE94-5D1A-6AC2D071FFAB,"REF_SVC_PERIODS",599,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
0A7AB5AC-9BF1-9333-0B69-398ED94823DC,"REF_SVC_PO_CHECKLIST_COMPLETE",600,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
BEEBE736-6F06-4BCB-691D-CAD7F338ADF5,"REF_SVC_START_DATE",601,,LOGDT015,747,,,,DATETIME,Timestamp,
E9561526-2D83-B690-01A1-27B3A6D3BD70,"REF_SYNCED_QT_ID",602,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
54C517C1-8945-BA28-BED0-99D4EF1057C6,"REF_SYSTEM_MOD_STAMP",603,,LOGDT015,747,,,,DATETIME,Timestamp,
89A83BFF-C6D7-BD01-095A-AF55194CF642,"REF_TARGETED_TERM",604,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
B1455314-B2F8-E154-19FD-AC33C244B764,"REF_TECHNICAL_BC",605,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
63C2E4AF-A9CF-7AD9-39D3-7FC0428D2603,"REF_TECHNICAL_BC_OLD",606,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
4C9C9CF1-9841-47F6-48C0-77336C4A45FF,"REF_TOTAL_AMOUNT",607,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
ED679FFB-ECCF-F5AE-D013-1F2161164574,"REF_TOTAL_CLS_SUBS_TERM_ORIG",608,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
55D93765-333B-5E0B-81B1-63BB47CB6C49,"REF_TOTAL_EMSA",609,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
0B1E604F-4E7A-DF5D-21FE-BC1F005E04A8,"REF_TOTAL_IMSA",610,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
47673C7A-8329-4616-FD5F-5AF3CA7866EC,"REF_TOTAL_LOST_IMSA",611,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
AC5D548A-6DD5-E497-D431-63423ACE52DC,"REF_TOTAL_PREMIER_SUPPORT_SUBS_TERM_ORIG",612,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
09E86CF9-36B2-E279-7CFF-E280C7DE30E2,"REF_TOTAL_RENEWAL_MSA_ORIG",613,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
2A60C90D-AB88-E0DB-7F4A-F5D9BF1878AD,"REF_TOTAL_RENEWAL_SOFTWARE_SUBS_TERM_ORIG",614,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
5663CF30-235A-D38C-B931-A131D8CDE094,"REF_TOTAL_RENEWARL_SUBS_TERM_ORIG",615,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
CF2944F5-780A-2A52-D1DD-0CC1D2EF2493,"REF_TOTAL_SOFTWARE_ORIG",616,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
BC716A47-0213-9912-E35B-4A0DDFD8BA77,"REF_TOTAL_SUBS_TERM_ORIG",617,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
79950CD5-9567-3272-22E7-762DCA515C01,"REF_TOTAL_SUPPORT_ORIG",618,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
D18DB9AD-EE53-6144-384A-7DF908855375,"REF_TOTAL_SVC_ORIG",619,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
70559309-A117-D6DC-CC37-52C46D49FC36,"REF_TOTAL_SVC_PART KINAXIS",620,,LOGDT024,752,20,,,VARCHAR,VARCHAR,
FD131D22-3EC5-C30C-3FEE-AD5129E42B33,"REF_TYPE_OF_INQ",621,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
2DF68B42-5A12-3F1F-C834-FC7A678B708C,"REF_TYPE_OF_INQ_FOR_PAY",622,,LOGDT024,752,50,,,VARCHAR,VARCHAR,
A2047273-738D-5EAB-0F67-DAB5CB0005ED,"REF_TYPE_WARNING",623,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
B1D64661-0A6F-D78F-BC85-0FFEBA6D109D,"REF_VALUE_DRIVER_NOT_APPLICABLE",624,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
7C611089-1F41-C34C-18CA-BC9DB221C2AF,"REF_VP_DELIVERY",625,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
693E5FBE-7984-5BF2-34CA-B28254B61588,"REF_VY_REPORT__OPP_CNT",626,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
EFC8F61C-89FC-94D2-9E3B-656D9B4E7B6F,"REF_VY_REPORT__VIDYARD_CNT",627,,LOGDT019,724,18,,,NUMERIC,NUMERIC,
585387FA-25F9-E9B9-EF03-CFC560A9728B,"REF_WIN_LOSS_ANALYSIS",628,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
310DBD7D-415C-3AA6-EB33-6ED00E4E30CA,"REF_WIN_LOSS_INTERVIEW",629,,LOGDT024,752,3,,,VARCHAR,VARCHAR,
F5B6493D-36B5-C8F3-971F-7B65FC963137,"REF_X3RD_BC",630,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
2417F554-C929-2B41-F447-1BB03180F8A0,"REF_X3RD_CLIENT_PART",631,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
27C9DF71-F40B-23C8-96A3-544FBF9A84CA,"REF_X3RD_IP",632,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
E7CFAAC0-D935-EB99-22E5-1163304BF99B,"REF_X3RD_PART_MANAGER",633,,LOGDT024,752,18,,,VARCHAR,VARCHAR,
A365B4B0-97DB-1032-C6BA-E1E6C6B1CA42,"REF_ZIP",634,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
2B075634-688E-A55D-EB5E-22B3F1B0607A,"REVENUE_19_2",635,,LOGDT026,708,19 CHAR,19,2,DECIMAL,DECIMAL,
F3407F83-BD98-42B9-7794-F8C709C5A4C1,"REVENUE_RANGE",636,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
E0E4770A-E6C2-5146-3109-BDE1A06D16E5,"SLS_CASE_PRIORITY",637,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
DA1BE66F-5BD0-3293-93BE-2BDD69C0CB08,"SLS_CUSTOMER_SUBTYPE",638,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
51E72B5C-87C3-AECB-4BCE-0B11F048049C,"SLS_ID_ACCOUNT",639,,LOGDT024,752,18 CHAR,,,VARCHAR,VARCHAR,
E50A0EAA-642B-894A-C8A7-D8032389FB4C,"SLS_ID_CASE",640,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
1B3D2C9F-EF60-6257-9AEF-70BCEC4D46E7,"SLS_ID_COMPANY",641,,LOGDT024,752,48 CHAR,,,VARCHAR,VARCHAR,
044B73FA-7A0C-8A51-A254-B7C385AA4D89,"SLS_ID_CONTACT",642,,LOGDT024,752,18 CHAR,,,VARCHAR,VARCHAR,
98F87CE7-F3BC-A593-114F-9169FE1BE892,"SLS_ID_CREATED_BY",643,,LOGDT024,752,18 CHAR,,,VARCHAR,VARCHAR,
9E89917C-244F-43B9-6463-A23517B7E14C,"SLS_ID_EMPLOYEE",644,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
988FC99D-9B20-6E29-1431-05F4219EFC3B,"SLS_ID_OPPORTUNITY",645,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
32EA10D7-EA71-DBDF-6352-C2C0AFA61E31,"SLS_ID_OWNER",646,,LOGDT024,752,18 CHAR,,,VARCHAR,VARCHAR,
84D93620-DA7B-5816-E165-C3B371BE465D,"SLS_ID_PRODUCT",647,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
6CA7ADA7-9B2E-6464-36A9-22437D5B55BF,"SLS_ID_TASK",648,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
6ECA7A1E-D3B3-3D03-7C23-85072B934CC0,"SLS_ID_UPDATED_BY",649,,LOGDT024,752,18 CHAR,,,VARCHAR,VARCHAR,
57264CCB-0B35-5092-096F-1F2D04C8619C,"SLS_INDUSTRY",650,,LOGDT041,751,120 CHAR,,,VARBINARY,VARBINARY,
F90CA07E-385F-4FD8-FED8-9E603459291E,"SLS_INDUSTRY_SECTOR",651,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
8AB27A6A-BEFF-980E-DFB1-2B55E8125EF6,"SLS_KNOWLEDGE_AGENT",652,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
BDE3E5C0-1B0E-A6E5-DFD2-26C58DCD0C8A,"SLS_LEVEL_ESCALATION",653,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
E0EDBA51-97BD-0C1E-F203-5BD55781375F,"SLS_PRIO_CUSTOMER",654,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
9D59082E-3B92-7575-D51A-7B838184D755,"SLS_QUALITY_SURV_RESOLUTION",655,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
9F0F3785-0960-2D8E-9DBE-F12D640149A0,"SLS_REASON_CASE",656,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
1AC8E4DD-04EF-D504-F1B3-8D20AE6CEF8B,"SLS_SATISFACTION_SURVEY",657,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
10DEBB89-E1FF-BE31-2646-9E85F42399F3,"SLS_SCORE_QUALITY",658,,LOGDT027,694,,,,BIGINT,BIGINT,
E49E56B4-9B6D-B4F0-FF16-EAAB29119DE1,"SLS_STAGE_BUYING",659,,LOGDT024,752,50 CHAR,,,VARCHAR,VARCHAR,
17DF4813-F855-387C-386C-9DBB0FECFC14,"SLS_STATUS_CASE",660,,LOGDT024,752,1300 CHAR,,,VARCHAR,VARCHAR,
EBFAF403-D986-418F-00CC-541C2234B699,"SLS_STATUS_INTERNAL",661,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
0A075418-F5DD-054B-F825-8AD13A6145F1,"SLS_STATUS_TASK",662,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
395976FE-E0C0-B3BC-B230-AB20850B20C3,"SLS_TIER_ACCOUNT",663,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
4B5BFAC9-D3CF-CC20-C995-D3A037A56039,"SLS_TIER_REVENUE",664,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
65CE6828-D270-D18F-2FBB-E6B64B9E6F71,"SLS_TIER_VERIFIED_REVENUE",665,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
3FBB2710-DFF6-4D48-2F46-214FB5B36675,"SLS_TYPE_ACCOUNT",666,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
892036F3-EEFE-220C-8179-B141F5458C74,"SLS_TYPE_ACCOUNT_DMSTC",667,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
23691C8F-D3A7-80D6-6BC7-0347916ECD6C,"SLS_TYPE_ACCOUNT_GLBL",668,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
C4DE7691-5951-167B-D6A5-270D6DBF23DE,"SLS_TYPE_CALL",669,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
0BB4DC43-F3F0-03E8-285A-EF0C53807158,"SLS_TYPE_CASE",670,,LOGDT041,751,255 CHAR,,,VARBINARY,VARBINARY,
E9D0E884-32F3-33CA-27B4-6B7297736A36,"SLS_TYPE_CONTACT",671,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
B7EB924D-A03E-3001-534F-86A93FB5122D,"SLS_TYPE_ESCALATION",672,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
0548EEC9-A530-5FBB-9263-FF2A62BEE8F3,"SLS_TYPE_REQUEST",673,,LOGDT024,752,255 CHAR,,,VARCHAR,VARCHAR,
17B5F43D-A228-99BA-E435-A67E098929AC,"SLS_TYPE_TASK",674,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
A2C9D8EE-CF63-3654-6D84-D7933760CBE1,"SLS_TYPE_TASK_SUB",675,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
6596EB45-3A90-2D5B-A43E-1FF10084191E,"SLS_VERTICAL",676,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
D2BF05BF-9BFC-1742-44E1-CA0EEBEC9260,"STATUS_EMP",677,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
259C05F3-F665-92E0-5253-EA62C0055F2E,"TAG_ACTIVE_01",678,,LOGDT024,752,1 CHAR,,,VARCHAR,VARCHAR,
000EC03D-0B0F-5472-FD5E-87506D3531C0,"TAG_ACTIVE_12",679,,LOGDT024,752,1 CHAR,,,VARCHAR,VARCHAR,
46D9C8D2-9307-0455-C2BF-9C92E8991F41,"TAG_ACTIVE_YN",680,,LOGDT024,752,1 CHAR,,,VARCHAR,VARCHAR,
1A67DDE2-3F9E-708E-E0F3-5CFEF74AEAC1,"TAG_STATUS_01",681,,LOGDT024,752,3 CHAR,3,0,VARCHAR,VARCHAR,
B0A449CB-5FA9-318B-037A-426906821202,"TAG_STATUS_TRUE_FALSE",682,,LOGDT033,695,3 CHAR,3,0,BINARY,BINARY,
242A13D1-FF10-C80B-B8CB-80B064637DC3,"TAG_YN",683,"YES - NO",LOGDT024,752,1 CHAR,,,VARCHAR,VARCHAR,
B85C6B02-D780-6E51-F451-079D7E4D826F,"TYPE_ADDRESS",684,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
5DCD2A0F-75C6-0C07-5468-5C5FCC33F10B,"TYPE_BONUS_PLAN",685,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
A64D3292-D5E0-EDA0-959F-429E0197867A,"TYPE_CONTACT",686,,LOGDT024,752,40 CHAR,,,VARCHAR,VARCHAR,
E1ACA488-A43C-4CFA-D3B7-6B25F24C5DA2,"TYPE_EMP",687,,LOGDT024,752,20 CHAR,,,VARCHAR,VARCHAR,
DOM3000004,"Unknown",688,,LOGDT017,691,,,,UNKNOWN,unknown,
8B285E5E-D503-61D1-DB8F-F5D9BF16DF35,"VALUE_3",689,,LOGDT011,717,3 CHAR,,,INTEGER,Integer,
3D0E7C0F-A5D9-09DB-1835-F1BBC733DFE1,"VALUE_9",690,,LOGDT011,717,9 CHAR,,,INTEGER,Integer,
